INCOME.GEO.id,INCOME.GEO.id2,INCOME.GEO.display-label,INCOME.HC01_EST_VC01,INCOME.HC01_MOE_VC01,INCOME.HC02_EST_VC01,INCOME.HC02_MOE_VC01,INCOME.HC03_EST_VC01,INCOME.HC03_MOE_VC01,INCOME.HC04_EST_VC01,INCOME.HC04_MOE_VC01,INCOME.HC01_EST_VC02,INCOME.HC01_MOE_VC02,INCOME.HC02_EST_VC02,INCOME.HC02_MOE_VC02,INCOME.HC03_EST_VC02,INCOME.HC03_MOE_VC02,INCOME.HC04_EST_VC02,INCOME.HC04_MOE_VC02,INCOME.HC01_EST_VC03,INCOME.HC01_MOE_VC03,INCOME.HC02_EST_VC03,INCOME.HC02_MOE_VC03,INCOME.HC03_EST_VC03,INCOME.HC03_MOE_VC03,INCOME.HC04_EST_VC03,INCOME.HC04_MOE_VC03,INCOME.HC01_EST_VC04,INCOME.HC01_MOE_VC04,INCOME.HC02_EST_VC04,INCOME.HC02_MOE_VC04,INCOME.HC03_EST_VC04,INCOME.HC03_MOE_VC04,INCOME.HC04_EST_VC04,INCOME.HC04_MOE_VC04,INCOME.HC01_EST_VC05,INCOME.HC01_MOE_VC05,INCOME.HC02_EST_VC05,INCOME.HC02_MOE_VC05,INCOME.HC03_EST_VC05,INCOME.HC03_MOE_VC05,INCOME.HC04_EST_VC05,INCOME.HC04_MOE_VC05,INCOME.HC01_EST_VC06,INCOME.HC01_MOE_VC06,INCOME.HC02_EST_VC06,INCOME.HC02_MOE_VC06,INCOME.HC03_EST_VC06,INCOME.HC03_MOE_VC06,INCOME.HC04_EST_VC06,INCOME.HC04_MOE_VC06,INCOME.HC01_EST_VC07,INCOME.HC01_MOE_VC07,INCOME.HC02_EST_VC07,INCOME.HC02_MOE_VC07,INCOME.HC03_EST_VC07,INCOME.HC03_MOE_VC07,INCOME.HC04_EST_VC07,INCOME.HC04_MOE_VC07,INCOME.HC01_EST_VC08,INCOME.HC01_MOE_VC08,INCOME.HC02_EST_VC08,INCOME.HC02_MOE_VC08,INCOME.HC03_EST_VC08,INCOME.HC03_MOE_VC08,INCOME.HC04_EST_VC08,INCOME.HC04_MOE_VC08,INCOME.HC01_EST_VC09,INCOME.HC01_MOE_VC09,INCOME.HC02_EST_VC09,INCOME.HC02_MOE_VC09,INCOME.HC03_EST_VC09,INCOME.HC03_MOE_VC09,INCOME.HC04_EST_VC09,INCOME.HC04_MOE_VC09,INCOME.HC01_EST_VC10,INCOME.HC01_MOE_VC10,INCOME.HC02_EST_VC10,INCOME.HC02_MOE_VC10,INCOME.HC03_EST_VC10,INCOME.HC03_MOE_VC10,INCOME.HC04_EST_VC10,INCOME.HC04_MOE_VC10,INCOME.HC01_EST_VC11,INCOME.HC01_MOE_VC11,INCOME.HC02_EST_VC11,INCOME.HC02_MOE_VC11,INCOME.HC03_EST_VC11,INCOME.HC03_MOE_VC11,INCOME.HC04_EST_VC11,INCOME.HC04_MOE_VC11,INCOME.HC01_EST_VC13,INCOME.HC01_MOE_VC13,INCOME.HC02_EST_VC13,INCOME.HC02_MOE_VC13,INCOME.HC03_EST_VC13,INCOME.HC03_MOE_VC13,INCOME.HC04_EST_VC13,INCOME.HC04_MOE_VC13,INCOME.HC01_EST_VC15,INCOME.HC01_MOE_VC15,INCOME.HC02_EST_VC15,INCOME.HC02_MOE_VC15,INCOME.HC03_EST_VC15,INCOME.HC03_MOE_VC15,INCOME.HC04_EST_VC15,INCOME.HC04_MOE_VC15,INCOME.HC01_EST_VC18,INCOME.HC01_MOE_VC18,INCOME.HC02_EST_VC18,INCOME.HC02_MOE_VC18,INCOME.HC03_EST_VC18,INCOME.HC03_MOE_VC18,INCOME.HC04_EST_VC18,INCOME.HC04_MOE_VC18,INCOME.HC01_EST_VC19,INCOME.HC01_MOE_VC19,INCOME.HC02_EST_VC19,INCOME.HC02_MOE_VC19,INCOME.HC03_EST_VC19,INCOME.HC03_MOE_VC19,INCOME.HC04_EST_VC19,INCOME.HC04_MOE_VC19,INCOME.HC01_EST_VC20,INCOME.HC01_MOE_VC20,INCOME.HC02_EST_VC20,INCOME.HC02_MOE_VC20,INCOME.HC03_EST_VC20,INCOME.HC03_MOE_VC20,INCOME.HC04_EST_VC20,INCOME.HC04_MOE_VC20,CTYNAME,YEAR
0500000US27033,27033,"Cottonwood County, Minnesota",4830,132,3230,120,2731,120,1600,126,6.2,1.9,1.7,0.9,0.8,0.4,16.9,5.3,7.5,2.4,4.8,2.6,3.6,2.7,12.1,3.9,12.9,2.4,9.3,2.2,7.4,2.1,22.8,5.4,13.4,2.6,12.3,2.9,9.9,2.5,17.2,5.7,16.9,2.3,18.2,2.8,17.3,3.1,13.9,4.0,19.9,2.1,22.9,2.8,26.4,3.2,9.8,2.9,9.6,1.3,12.8,1.9,14.8,2.2,2.9,1.5,9.7,1.5,13.0,2.1,14.1,2.4,2.6,1.7,1.4,0.6,2.0,0.9,2.4,1.1,0.1,0.2,2.6,1.1,3.0,1.3,3.4,1.5,1.8,2.3,43225,3158,54203,2384,59031,2432,22583,5463,55422,2698,65579,3289,N,N,32738,4930,27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X),cottonwood,2012
0500000US27035,27035,"Crow Wing County, Minnesota",26916,394,18027,408,14351,421,8889,353,6.3,0.8,4.2,0.9,1.1,0.3,13.4,2.0,6.7,0.8,3.3,0.8,1.7,0.4,14.5,2.1,12.4,1.1,7.7,1.0,5.6,0.9,21.5,2.2,11.4,1.1,10.2,0.9,8.8,1.0,13.5,2.1,16.4,1.1,15.8,1.3,15.6,1.2,17.4,2.4,21.0,1.2,24.2,1.7,26.3,1.8,13.0,2.1,12.2,1.0,16.1,1.4,18.6,1.7,3.8,0.8,9.1,0.8,12.4,1.2,14.9,1.4,1.8,0.6,2.4,0.4,3.3,0.6,4.1,0.7,0.4,0.3,2.0,0.4,2.7,0.6,3.2,0.8,0.7,0.4,46822,1012,58119,1837,66084,1868,25325,1705,61110,2298,72704,3428,81499,3992,35251,2435,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),crow wing,2012
0500000US27037,27037,"Dakota County, Minnesota",153160,681,106650,942,85025,941,46510,1072,3.0,0.3,1.6,0.3,0.4,0.1,6.7,0.8,3.0,0.3,1.4,0.3,0.8,0.2,7.0,0.8,6.5,0.4,3.8,0.4,1.9,0.3,13.8,1.0,7.3,0.4,5.0,0.4,3.2,0.3,13.0,1.1,11.9,0.5,9.7,0.6,7.4,0.6,18.0,1.3,19.7,0.8,18.7,0.8,17.0,0.8,21.2,1.5,15.5,0.6,17.4,0.7,18.7,0.8,10.1,0.9,19.5,0.7,24.2,0.9,28.4,1.0,7.8,1.0,7.7,0.3,10.2,0.4,12.3,0.5,1.4,0.3,6.0,0.3,8.1,0.5,9.9,0.6,0.8,0.2,73288,1066,88896,1230,100873,1253,43100,986,89464,1064,104539,1311,116816,1529,51224,1288,19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.6,(X),dakota,2012
0500000US27039,27039,"Dodge County, Minnesota",7358,139,5454,192,4545,184,1904,155,3.5,0.9,1.5,0.8,0.3,0.2,9.3,2.7,4.7,1.0,2.1,0.8,1.0,0.6,13.9,3.2,7.1,1.6,3.6,1.0,2.7,0.9,18.4,5.3,7.0,1.1,4.8,1.0,4.2,1.0,13.8,3.9,12.4,1.5,11.2,1.8,9.0,1.6,16.9,4.1,22.2,2.0,23.7,2.4,23.4,2.4,16.4,3.7,17.3,1.7,21.0,2.1,23.4,2.4,6.8,2.4,18.4,2.0,22.5,2.6,25.3,2.7,3.6,1.4,5.3,0.9,6.8,1.3,7.7,1.5,0.8,0.6,2.0,0.6,2.6,0.8,3.1,1.0,0.2,0.2,66959,2199,78706,4147,84596,2477,31742,2765,75692,2591,87066,3590,N,N,39092,2482,23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),dodge,2012
0500000US27041,27041,"Douglas County, Minnesota",15919,321,10488,300,8906,280,5431,368,6.0,1.3,2.5,1.2,0.7,0.4,13.5,2.9,5.7,1.0,2.2,0.9,1.2,0.5,12.6,2.5,12.0,1.4,6.5,1.2,4.6,0.8,24.7,3.7,9.6,1.3,9.2,1.5,7.0,1.1,13.0,2.8,16.4,1.6,14.2,1.5,14.3,1.6,18.4,3.0,23.4,1.9,27.6,2.3,29.1,2.4,13.6,2.5,11.0,1.2,15.1,1.8,16.9,2.1,2.0,0.8,11.2,1.2,15.9,1.7,18.3,1.8,1.2,0.8,2.1,0.5,3.0,0.7,3.4,0.8,0.6,0.5,2.7,0.6,3.8,0.9,4.4,1.0,0.4,0.3,50365,2137,64289,2128,69248,2257,24653,1886,61303,1831,75079,2362,N,N,31906,1760,27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),douglas,2012
0500000US27043,27043,"Faribault County, Minnesota",6340,144,4132,139,3407,149,2208,155,7.2,1.4,4.5,1.4,1.7,1.0,14.4,3.2,9.7,1.6,3.1,1.3,1.4,1.0,20.7,3.9,12.5,1.3,9.4,1.5,7.2,1.4,19.7,2.9,11.3,1.3,8.9,1.4,8.0,1.4,16.1,3.1,14.3,1.8,15.0,1.9,14.8,2.0,13.4,3.3,21.0,1.6,26.7,2.5,29.1,2.6,9.8,2.3,11.2,1.2,14.6,1.6,17.0,1.9,3.1,1.6,9.3,1.3,13.1,1.8,15.6,2.1,2.0,1.0,1.8,0.4,2.7,0.7,3.2,0.8,0.1,0.1,1.7,0.5,1.9,0.5,2.1,0.6,0.7,0.6,43835,1891,57775,2320,63942,2129,21565,1840,55382,2061,67090,2627,N,N,30635,2224,24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),faribault,2012
0500000US27045,27045,"Fillmore County, Minnesota",8525,157,5747,144,4806,131,2778,161,6.1,0.9,2.9,0.8,1.7,0.7,14.0,1.9,6.7,0.9,3.3,0.9,1.5,0.5,15.0,2.3,11.6,1.2,8.4,1.4,6.4,1.3,19.6,2.3,11.0,1.1,8.9,1.1,7.0,1.0,16.3,2.7,15.7,1.3,14.1,1.6,13.5,1.5,16.6,2.5,21.0,1.4,24.7,1.8,26.7,2.0,12.3,2.2,12.5,1.1,16.3,1.6,18.7,1.8,3.7,1.3,11.3,1.0,15.7,1.4,18.1,1.6,1.9,0.8,2.2,0.6,3.1,0.9,3.5,1.0,0.4,0.4,1.8,0.5,2.5,0.7,2.9,0.8,0.2,0.2,48717,1724,63673,1836,69569,1460,25663,1402,59964,2095,72225,2841,79025,3205,32047,1571,23.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X),fillmore,2012
0500000US27047,27047,"Freeborn County, Minnesota",13297,194,8512,263,6630,204,4785,264,6.2,1.3,2.6,1.0,0.8,0.5,14.6,3.2,7.1,1.1,2.8,1.0,1.4,0.5,14.6,2.5,14.2,1.7,8.6,1.4,5.5,1.1,26.5,3.8,11.4,1.2,9.3,1.5,7.5,1.4,16.3,2.4,16.2,1.3,17.4,1.7,15.8,1.7,13.9,2.5,19.7,1.5,24.8,1.9,27.1,2.0,7.9,1.7,11.4,1.1,15.8,1.7,18.6,1.9,2.0,0.8,9.3,1.1,12.5,1.4,15.6,1.8,3.0,1.4,2.1,0.6,3.1,1.0,4.0,1.2,0.3,0.3,2.3,0.5,3.1,0.7,3.8,0.9,0.9,0.6,43962,1988,57980,1644,67591,1891,22380,1528,58898,2319,72692,3525,81731,3643,31364,2503,26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X),freeborn,2012
0500000US27049,27049,"Goodhue County, Minnesota",18690,304,12596,314,10418,313,6094,332,5.5,0.9,2.2,0.7,0.9,0.4,12.3,2.1,5.2,0.9,1.7,0.6,0.7,0.4,12.4,2.4,9.9,1.4,5.6,1.4,3.1,0.8,19.7,3.5,10.0,1.4,7.5,1.5,4.7,1.1,17.1,2.9,13.9,1.3,13.6,1.7,12.7,1.7,14.1,2.3,19.6,1.7,22.1,2.0,23.2,2.1,14.0,3.0,14.4,1.0,18.1,1.4,20.8,1.6,5.2,1.5,14.6,1.1,19.9,1.6,23.0,1.8,3.2,1.3,4.2,0.8,5.5,1.0,6.6,1.2,1.5,1.1,2.7,0.4,3.8,0.7,4.4,0.8,0.4,0.3,55603,1933,70777,2835,80537,2271,28191,2003,68903,1798,82806,2410,91356,2668,38211,2460,22.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X),goodhue,2012
0500000US27051,27051,"Grant County, Minnesota",2636,89,1739,87,1432,81,897,75,5.8,1.3,3.4,1.5,0.5,0.5,13.3,3.4,6.0,1.2,2.2,0.9,1.8,1.0,13.7,2.9,11.3,1.8,10.4,2.3,8.6,2.3,15.8,3.0,13.1,2.5,11.0,2.2,9.4,2.2,16.9,5.5,16.5,2.1,15.0,2.2,13.8,2.0,18.2,4.2,19.5,2.2,21.3,2.8,23.5,3.2,14.4,3.4,14.2,1.8,19.7,2.6,22.4,2.9,2.6,1.3,9.8,1.9,11.9,2.3,13.9,2.7,4.2,2.5,2.2,0.8,2.9,1.1,3.6,1.3,0.7,0.8,1.6,0.5,2.4,0.8,2.5,0.9,0.2,0.3,47333,2723,57383,4357,66304,4963,29223,2774,58924,2687,69072,3492,N,N,35726,3275,23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.0,(X),grant,2012
0500000US27053,27053,"Hennepin County, Minnesota",478563,1604,277252,2352,208623,2297,201311,2183,6.4,0.2,3.7,0.2,0.8,0.1,11.0,0.4,3.9,0.2,2.2,0.2,0.8,0.1,6.5,0.3,8.5,0.3,5.4,0.4,2.7,0.2,13.1,0.5,8.9,0.3,6.9,0.4,4.8,0.4,12.1,0.5,12.3,0.3,9.8,0.3,7.7,0.3,15.9,0.5,17.3,0.3,16.1,0.4,15.4,0.5,18.8,0.5,13.3,0.3,15.1,0.4,16.9,0.5,10.2,0.5,15.4,0.3,20.2,0.5,24.5,0.6,8.1,0.4,6.5,0.2,9.4,0.3,11.8,0.4,2.2,0.2,7.6,0.2,11.3,0.4,14.5,0.5,2.2,0.2,63559,544,83970,796,101260,923,41284,573,89008,839,111639,1438,131637,1691,55424,876,19.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.4,(X),hennepin,2012
0500000US27055,27055,"Houston County, Minnesota",7811,150,5308,146,4516,176,2503,166,5.9,1.3,3.2,1.4,1.3,0.6,11.9,2.8,6.7,1.2,3.0,0.9,1.7,0.7,15.7,3.1,11.2,1.5,7.2,1.4,5.6,1.1,20.0,3.8,9.3,1.4,6.9,1.3,5.6,1.0,15.2,3.1,13.3,1.6,13.5,1.9,12.3,1.8,13.9,3.2,20.5,2.2,23.3,2.5,25.3,2.8,14.8,3.5,15.2,1.7,20.0,2.4,22.2,2.6,3.5,1.7,12.4,1.6,15.6,2.4,18.0,2.7,4.1,1.8,3.4,0.8,4.7,1.2,5.0,1.2,0.2,0.3,2.0,0.5,2.6,0.7,3.0,0.8,0.7,0.6,53453,2123,66429,2429,72198,3344,25910,1853,63803,2219,75776,2999,N,N,35471,2756,21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X),houston,2012
0500000US27057,27057,"Hubbard County, Minnesota",8579,194,5746,170,4912,178,2833,177,7.5,1.6,3.3,1.3,1.2,0.6,16.6,3.3,6.5,1.1,1.9,0.5,1.4,0.5,16.3,3.0,12.1,1.3,9.7,1.3,7.6,1.1,18.4,3.2,12.2,1.2,10.1,1.4,8.9,1.3,16.6,3.1,17.2,1.6,18.6,2.0,19.0,1.9,13.9,2.9,21.4,1.5,25.6,2.1,27.0,2.1,11.6,2.1,10.7,1.2,13.7,1.5,15.4,1.6,4.6,1.6,8.4,0.9,11.5,1.3,13.0,1.5,1.6,0.8,1.7,0.5,2.4,0.7,2.8,0.8,0.3,0.2,2.2,0.8,3.3,1.2,3.7,1.4,0.2,0.2,45623,1961,55757,2130,59837,1773,24404,1729,56863,2915,68772,3841,N,N,31216,1812,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),hubbard,2012
0500000US27059,27059,"Isanti County, Minnesota",13768,268,10063,329,8196,333,3705,297,4.0,0.9,2.2,0.8,0.9,0.4,10.1,2.7,3.8,0.9,1.9,1.0,0.9,0.5,10.0,2.6,7.8,1.2,4.6,1.2,2.6,0.8,17.5,3.4,9.3,1.3,7.9,1.6,5.4,1.1,13.7,2.9,15.6,1.5,14.1,1.6,13.3,1.7,19.5,3.7,23.3,1.9,24.9,2.4,26.4,2.7,18.2,4.0,17.4,1.8,21.1,2.1,23.2,2.3,6.7,2.6,14.2,1.5,17.0,1.8,20.1,2.0,3.6,1.7,2.8,0.7,3.6,0.9,4.1,1.1,0.4,0.3,2.0,0.6,2.7,0.8,3.2,1.0,0.3,0.3,58775,2070,69063,2783,75498,2195,34170,2731,68846,2185,78046,2918,N,N,39792,2559,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),isanti,2012
0500000US27061,27061,"Itasca County, Minnesota",18968,360,12951,328,10834,328,6017,323,6.4,1.0,2.8,0.7,1.2,0.5,15.0,2.6,6.4,0.9,3.0,0.7,1.4,0.5,14.7,2.6,12.9,1.5,9.8,1.6,6.8,1.5,21.1,2.6,11.7,1.2,11.0,1.5,10.1,1.5,12.6,1.8,15.8,1.4,15.3,1.4,14.9,1.6,17.0,2.9,22.5,1.7,26.2,2.0,28.7,2.2,13.5,2.3,11.3,1.2,14.1,1.5,15.8,1.8,4.3,1.3,9.9,1.0,13.8,1.5,16.2,1.7,0.9,0.4,1.3,0.3,1.5,0.5,1.8,0.5,0.7,0.5,1.8,0.4,2.5,0.7,3.0,0.8,0.2,0.1,46180,1898,57327,2000,63784,1267,24574,1991,57388,1845,67592,2222,74166,2245,33164,2368,25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),itasca,2012
0500000US27063,27063,"Jackson County, Minnesota",4520,100,3045,114,2560,117,1475,108,5.9,1.8,3.5,1.5,1.0,0.5,12.7,4.4,5.4,1.6,3.3,1.6,1.4,0.5,13.0,4.9,10.7,2.0,7.6,2.3,7.7,2.4,16.1,3.6,10.8,2.1,7.0,2.0,5.2,1.6,19.5,5.2,17.3,2.5,16.5,3.3,15.9,3.4,18.2,4.6,22.3,2.5,24.8,2.9,27.3,3.3,13.2,3.6,11.9,1.7,16.3,2.5,18.5,2.8,2.4,1.3,10.4,1.6,13.4,2.1,15.7,2.5,4.6,2.3,3.0,1.1,4.2,1.6,3.4,1.1,0.1,0.1,2.3,0.7,3.3,1.0,3.9,1.1,0.1,0.2,49886,2146,61554,3445,66988,3693,30485,4086,62962,2530,75063,3503,N,N,34892,3049,27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X),jackson,2012
0500000US27065,27065,"Kanabec County, Minnesota",6346,152,4414,161,3589,153,1932,160,4.9,0.9,3.0,1.0,1.0,0.4,11.3,2.4,5.7,1.1,4.3,1.3,1.9,0.7,12.3,3.0,13.2,1.9,9.5,2.0,7.4,1.9,20.3,4.0,13.0,1.8,11.6,1.8,9.9,1.6,16.1,4.0,17.9,1.9,18.5,2.2,17.7,2.1,16.1,3.3,21.4,2.0,24.2,2.5,28.0,2.7,12.7,2.9,12.8,1.8,15.7,1.9,18.4,2.2,5.8,3.3,8.6,1.1,10.3,1.3,12.4,1.6,3.9,2.4,1.9,0.6,2.2,0.6,2.5,0.7,0.8,0.8,0.6,0.3,0.7,0.3,0.8,0.4,0.6,0.5,46323,2008,52217,2722,59031,2646,29083,2082,54198,1547,59887,1860,N,N,37783,3296,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),kanabec,2012
0500000US27067,27067,"Kandiyohi County, Minnesota",17287,228,11794,278,9440,253,5493,250,5.7,1.1,3.2,1.2,0.5,0.3,12.4,2.8,5.1,0.8,1.7,0.5,0.6,0.2,12.1,2.1,11.7,1.4,8.4,1.3,5.2,1.0,19.4,3.3,11.9,1.2,9.4,1.3,7.4,1.1,18.0,2.8,15.6,1.6,15.3,1.7,14.5,1.6,15.9,2.7,19.7,1.4,22.9,1.8,25.1,2.0,12.0,1.9,14.3,1.1,18.7,1.5,22.1,1.8,4.8,1.2,10.2,1.0,12.7,1.3,15.2,1.5,3.5,1.0,2.8,0.5,4.0,0.7,4.9,0.9,0.4,0.3,3.1,0.6,3.7,0.7,4.5,0.9,1.6,1.2,50156,1535,62103,2029,71564,1898,27099,1186,66118,1858,77633,2594,N,N,39394,3063,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X),kandiyohi,2012
0500000US27069,27069,"Kittson County, Minnesota",1935,89,1225,74,1043,71,710,64,6.0,1.4,2.9,1.2,1.9,1.0,12.0,3.3,5.6,1.3,2.4,1.6,1.4,1.0,11.0,2.7,12.3,1.8,6.7,1.8,4.7,1.2,22.3,3.9,10.7,1.6,8.6,2.3,4.6,1.4,15.2,3.5,16.2,2.0,15.3,2.6,16.5,2.9,18.9,4.1,21.1,2.5,25.7,3.4,26.2,3.3,11.1,3.1,13.0,2.3,17.5,2.7,20.5,3.1,5.2,3.0,10.7,2.0,15.2,3.2,17.8,3.7,3.0,1.8,2.8,1.0,3.3,1.4,3.6,1.6,1.1,0.9,1.6,0.6,2.3,1.0,2.7,1.2,0.3,0.4,49301,2220,63860,3097,69427,3325,28500,4621,59379,2267,72091,3398,N,N,35919,2991,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X),kittson,2012
0500000US27071,27071,"Koochiching County, Minnesota",6154,180,3532,217,2847,229,2622,210,8.5,2.3,3.4,2.0,0.8,0.6,16.3,5.5,10.2,2.2,4.6,2.5,2.6,2.2,18.0,4.2,14.0,3.1,7.7,2.6,5.2,1.5,22.3,5.6,12.8,2.4,9.4,2.6,9.6,2.7,17.5,5.0,12.7,2.4,16.8,3.8,15.0,3.4,6.8,2.5,18.5,2.6,24.5,4.2,26.8,4.5,10.4,2.7,10.9,2.2,14.1,3.1,16.2,3.3,5.8,2.5,9.1,2.0,14.7,3.4,17.9,4.1,1.6,1.4,1.3,0.8,1.7,1.1,2.1,1.4,0.7,0.8,2.0,1.2,3.0,1.9,3.7,2.3,0.6,0.9,40167,2428,58611,5342,65154,2466,21567,3169,55176,5742,72039,9286,N,N,31654,3474,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),koochiching,2012
0500000US27073,27073,"Lac qui Parle County, Minnesota",3059,86,2126,69,1846,77,933,81,4.2,0.9,1.1,0.6,0.7,0.5,12.0,3.0,5.7,1.1,2.3,0.8,1.5,0.5,13.5,3.1,9.5,1.5,6.9,1.5,6.2,1.5,16.4,3.0,12.7,1.7,10.8,1.9,8.8,1.9,18.8,3.7,17.7,2.2,16.9,2.6,15.1,2.3,19.0,3.2,23.7,1.9,28.1,2.3,30.0,2.6,12.9,3.3,12.8,1.6,16.0,2.2,17.3,2.4,3.9,1.6,8.9,1.1,12.0,1.6,13.6,1.8,1.9,1.0,2.0,0.5,2.8,0.8,3.1,0.9,0.0,1.9,2.7,0.7,3.2,1.0,3.6,1.1,1.7,1.5,50203,2231,60195,2336,64167,2284,30162,2602,62928,2797,73283,3580,N,N,37775,4274,30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X),lac qui parle,2012
0500000US27075,27075,"Lake County, Minnesota",5091,183,3244,181,2667,155,1847,204,5.8,2.0,5.9,2.7,1.7,1.3,10.1,4.3,6.9,1.8,2.9,1.5,0.7,0.5,12.7,3.6,13.5,2.8,8.9,2.7,5.8,2.6,21.5,6.1,12.8,2.5,10.7,3.2,9.7,3.4,17.7,5.4,12.6,2.5,12.1,2.8,13.8,3.3,11.6,4.0,20.1,3.1,20.4,3.9,22.5,4.1,17.6,4.8,13.3,2.4,18.0,3.4,20.6,4.0,4.5,2.0,10.1,2.1,13.7,3.1,16.4,3.8,3.7,1.9,3.5,1.3,5.2,2.0,6.1,2.5,0.4,0.5,1.5,0.7,2.3,1.1,2.7,1.3,0.1,0.2,47210,5215,58649,3339,69297,5940,28945,3215,59427,2993,70936,4417,N,N,36839,2936,27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.0,(X),lake,2012
0500000US27077,27077,"Lake of the Woods County, Minnesota",1749,122,1182,101,968,105,567,105,6.9,3.2,4.9,3.5,3.9,3.5,11.1,6.3,4.6,2.0,5.2,3.2,4.6,3.5,9.2,4.1,11.8,4.6,5.9,3.4,2.5,2.1,25.2,10.4,16.0,4.2,17.5,6.0,19.7,7.0,11.8,7.2,21.0,5.3,17.3,5.6,17.0,6.0,24.3,9.2,17.8,4.6,21.7,5.7,22.2,6.4,9.2,5.5,11.3,3.7,14.5,4.8,16.8,5.7,3.9,3.4,7.8,2.8,8.8,3.4,9.8,4.1,5.3,5.0,1.0,0.8,1.5,1.1,1.9,1.4,0.0,3.0,1.8,1.8,2.7,2.7,1.4,1.7,0.0,3.0,41979,4318,49632,3749,52857,7557,28565,7928,55055,6998,63981,9803,N,N,34089,5256,36.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),lake of the woods,2012
0500000US27079,27079,"Le Sueur County, Minnesota",10992,158,7736,239,6446,202,3256,203,4.1,0.8,1.8,0.7,1.2,0.5,10.3,2.2,5.2,0.8,2.4,0.8,0.8,0.4,12.8,2.0,8.0,1.1,6.5,1.5,3.3,0.6,16.7,2.7,11.3,1.4,7.4,1.4,5.9,1.4,18.2,2.7,14.9,1.4,12.6,1.4,11.9,1.5,19.6,2.9,21.4,1.7,23.8,2.0,24.4,2.0,13.5,2.3,15.0,1.5,19.0,2.0,21.7,2.1,5.0,1.4,14.8,1.3,19.4,1.6,22.4,2.0,2.9,1.1,3.5,0.6,4.6,0.9,5.5,1.0,0.6,0.3,1.9,0.4,2.5,0.6,2.9,0.7,0.4,0.3,57831,2514,70202,2102,77576,2634,30453,1471,67777,1662,79372,2185,86711,2349,37000,1992,22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),le sueur,2012
